filepath,label
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper601.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper883.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard10.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic477.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass452.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard202.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass81.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard121.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard83.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper1045.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes533.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass623.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes476.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal262.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes120.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes245.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes606.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard175.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass111.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes298.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal266.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological795.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper260.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper717.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass397.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard215.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes19.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\shoes1961.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass145.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass211.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes292.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_360.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes37.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes765.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_343.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic247.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper446.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological207.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic314.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass149.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic129.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic209.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper547.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\trash318.jpg,1
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological870.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes260.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic289.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes451.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal252.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass697.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper217.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass125.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper6.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes317.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological304.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper263.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic363.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass387.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper1018.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper1020.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic125.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological192.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper770.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic562.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass596.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\trash264.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass181.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass764.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper817.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic28.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass14.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic355.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic438.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological367.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes749.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper218.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes629.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic446.jpg,0
data\raw\Residuos contenedores\AMARILLO (Electronicos rechazo parcial)\battery917.jpg,2
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper579.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes597.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_295.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes459.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard192.jpg,0
data\raw\Residuos contenedores\AMARILLO (Electronicos rechazo parcial)\battery863.jpg,2
data\raw\Residuos contenedores\MARRON (Textil especial)\shoes1940.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes292.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass198.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass156.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass479.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes312.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes616.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard283.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes324.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper769.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard233.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper977.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes446.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard108.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass133.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper334.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard114.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_315.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic307.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass178.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper335.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic606.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological790.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes180.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper525.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper750.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass210.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic216.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper209.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes478.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper779.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass626.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes84.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological754.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\shoes1934.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\shoes1944.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological608.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass312.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard168.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological585.jpg,1
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological951.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes490.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes64.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic66.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper1034.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal26.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper675.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes684.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic25.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard271.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic724.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological725.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass21.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\shoes1038.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass151.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic171.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper529.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological239.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper560.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic15.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper608.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\shoes1943.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes205.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper824.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological865.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper430.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard123.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic157.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass198.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper751.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard88.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass379.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper174.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic160.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic258.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper982.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological807.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic48.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper451.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard333.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper442.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass254.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes775.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass127.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper580.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes91.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic307.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper546.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes430.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass44.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes144.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic725.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal359.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological774.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes86.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic219.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic185.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_299.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass115.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass725.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological635.jpg,1
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological239.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes153.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal287.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass629.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes583.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper714.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper541.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic110.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes513.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological109.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper616.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_391.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes275.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes810.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\trash284.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass69.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological920.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes102.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard64.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic422.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic479.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass496.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper693.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes501.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic404.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard81.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard325.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass555.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass468.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal292.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes59.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological868.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes741.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological150.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes421.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass187.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes809.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass148.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard327.jpg,0
data\raw\Residuos contenedores\AMARILLO (Electronicos rechazo parcial)\battery808.jpg,2
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass447.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper830.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic197.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard138.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes437.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard137.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper438.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes782.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass349.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper54.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological369.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard245.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic316.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic19.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper711.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes695.jpg,3
data\raw\Residuos contenedores\AMARILLO (Electronicos rechazo parcial)\battery569.jpg,2
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard145.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper739.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper584.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard327.jpg,0
